__time,/qualisys/ship_deck_platform/pose/pose/position/z
1744113893.97887,1.806892822
1744113893.9886,1.808736694
1744113893.99858,1.810431274
1744113894.00874,1.812314087
1744113894.01868,1.814082642
1744113894.02886,1.815848633
1744113894.0384,1.817631714
1744113894.06447,1.819371216
1744113894.06487,1.821079224
1744113894.0684,1.823035767
1744113894.07862,1.824855347
1744113894.09657,1.826738281
1744113894.10055,1.828317749
1744113894.10879,1.830186768
1744113894.1273,1.83177124
1744113894.12852,1.83364978
1744113894.13867,1.83537146
1744113894.16004,1.837187744
1744113894.16039,1.838919922
1744113894.16895,1.84068103
1744113894.17929,1.842272583
1744113894.18894,1.844134766
1744113894.19901,1.84580957
1744113894.20914,1.847568604
1744113894.21897,1.849342773
1744113894.22424,1.851266357
1744113894.23966,1.85286084
1744113894.24892,1.854708984
1744113894.26179,1.856392212
1744113894.26902,1.858125732
1744113894.27514,1.859823364
1744113894.28945,1.861625977
1744113894.29882,1.863500977
1744113894.30885,1.865280396
1744113894.31895,1.867224976
1744113894.32988,1.868703003
1744113894.33907,1.870496216
1744113894.34886,1.872171509
1744113894.35889,1.873990112
1744113894.36856,1.875908081
1744113894.37823,1.877497559
1744113894.38867,1.879245239
1744113894.39892,1.881025513
1744113894.40897,1.882627075
1744113894.41899,1.88451355
1744113894.42851,1.88613147
1744113894.43898,1.888032593
1744113894.44398,1.889674805
1744113894.45883,1.891446777
1744113894.46849,1.89328894
1744113894.47875,1.894887207
1744113894.48948,1.896832153
1744113894.49821,1.898619873
1744113894.50871,1.900262573
1744113894.51827,1.902081299
1744113894.52877,1.90348584
1744113894.53894,1.905415649
1744113894.54899,1.907113525
1744113894.55881,1.908636841
1744113894.57034,1.910556519
1744113894.59202,1.911939209
1744113894.59254,1.913674927
1744113894.59911,1.915336914
1744113894.60858,1.916924194
1744113894.61841,1.918669678
1744113894.62881,1.920280151
1744113894.63926,1.921721802
1744113894.64905,1.923871216
1744113894.65904,1.925344116
1744113894.67084,1.927217285
1744113894.679,1.928829346
1744113894.6888,1.930351563
1744113894.69889,1.932057739
1744113894.71074,1.933577881
1744113894.73614,1.935371094
1744113894.73703,1.937132202
1744113894.73911,1.938839844
1744113894.74912,1.940554321
1744113894.76857,1.942162598
1744113894.76938,1.943831421
1744113894.77911,1.945638306
1744113894.80017,1.947377319
1744113894.80106,1.949225952
1744113894.80835,1.950856567
1744113894.81415,1.952508545
1744113894.83307,1.954190552
1744113894.83882,1.955969238
1744113894.8491,1.957636475
1744113894.85964,1.959270752
1744113894.86916,1.960872681
1744113894.87894,1.962589355
1744113894.89756,1.964102173
1744113894.89856,1.965699707
1744113894.90878,1.967158325
1744113894.93056,1.96839624
1744113894.93089,1.969462769
1744113894.9384,1.970589355
1744113894.94975,1.971623047
1744113894.95849,1.972681274
1744113894.9691,1.973696045
1744113894.99455,1.974579346
1744113894.9954,1.975379272
1744113894.99853,1.976181885
1744113895.00924,1.976891479
1744113895.02694,1.977696045
1744113895.03138,1.978453369
1744113895.0384,1.979264404
1744113895.05898,1.980051758
1744113895.05934,1.980871338
1744113895.06869,1.981546387
1744113895.09114,1.982183594
1744113895.09187,1.982908447
1744113895.09842,1.983585449
1744113895.1089,1.98424939
1744113895.11894,1.984930908
1744113895.12901,1.98575354
1744113895.13867,1.986403076
1744113895.14953,1.987077026
1744113895.15962,1.987591675
1744113895.16951,1.988014893
1744113895.1864,1.988389282
1744113895.18877,1.988655029
1744113895.19864,1.988837646
1744113895.209,1.98873291
1744113895.21901,1.988777954
1744113895.22929,1.988664551
1744113895.25069,1.988651123
1744113895.25146,1.988344971
1744113895.25963,1.987768555
1744113895.26917,1.987258057
1744113895.27872,1.986711548
1744113895.28861,1.986099243
1744113895.31428,1.985588623
1744113895.31502,1.985012207
1744113895.31834,1.984460327
1744113895.32895,1.983766724
1744113895.34637,1.983062866
1744113895.35092,1.982134644
1744113895.35897,1.981249268
1744113895.37818,1.980323242
1744113895.37869,1.979351196
1744113895.38898,1.978616089
1744113895.41418,1.977921021
1744113895.41839,1.977075562
1744113895.42438,1.976066528
1744113895.43204,1.974918335
1744113895.43944,1.973615234
1744113895.44857,1.972383911
1744113895.45891,1.970934326
1744113895.46884,1.969559692
1744113895.48967,1.968271973
1744113895.4901,1.966809692
1744113895.49855,1.965206299
1744113895.50938,1.96368811
1744113895.51883,1.961894775
1744113895.52869,1.960251221
1744113895.53924,1.958696289
1744113895.54919,1.95676062
1744113895.55916,1.954795532
1744113895.56935,1.952579956
1744113895.57994,1.950762085
1744113895.58955,1.948641113
1744113895.5993,1.946863647
1744113895.60884,1.945017944
1744113895.62054,1.942833984
1744113895.63086,1.940905884
1744113895.64839,1.938674316
1744113895.64921,1.936481323
1744113895.6591,1.934247681
1744113895.68042,1.93199646
1744113895.68073,1.92986438
1744113895.68916,1.927531372
1744113895.71226,1.925035522
1744113895.71291,1.922816162
1744113895.71814,1.920515503
1744113895.74488,1.918497314
1744113895.74517,1.916302856
1744113895.74892,1.914163574
1744113895.75912,1.912001465
1744113895.77647,1.90978064
1744113895.78052,1.90770752
1744113895.78917,1.905598633
1744113895.80807,1.903576172
1744113895.80895,1.90154187
1744113895.81867,1.899179932
1744113895.8305,1.897332642
1744113895.83916,1.894685059
1744113895.84905,1.892576172
1744113895.85912,1.890099609
1744113895.86856,1.887773315
1744113895.8786,1.88523938
1744113895.88939,1.883112061
1744113895.89907,1.880934814
1744113895.90839,1.878512207
1744113895.91884,1.876379028
1744113895.92912,1.873875244
1744113895.93873,1.871697021
1744113895.94898,1.8692854
1744113895.9583,1.866897949
1744113895.96949,1.864562134
1744113895.97866,1.86219043
1744113895.98911,1.85977124
1744113895.9994,1.857617676
1744113896.00858,1.855185425
1744113896.01919,1.852823608
1744113896.02891,1.850532349
1744113896.03926,1.848200562
1744113896.04892,1.845816284
1744113896.05378,1.843307129
1744113896.07842,1.840803833
1744113896.0787,1.838328491
1744113896.08921,1.836010254
1744113896.09857,1.83375354
1744113896.10904,1.831560913
1744113896.1192,1.829079834
1744113896.12465,1.82668457
1744113896.13927,1.824113037
1744113896.14877,1.821754272
1744113896.16272,1.819050293
1744113896.16855,1.816780273
1744113896.17902,1.814400513
1744113896.18922,1.812092773
1744113896.19977,1.809592896
1744113896.20376,1.807272339
1744113896.21891,1.804796509
1744113896.23582,1.802432251
1744113896.2382,1.800088989
1744113896.24838,1.797758179
1744113896.25883,1.795144287
1744113896.26894,1.792802856
1744113896.27941,1.790302246
1744113896.30058,1.788120728
1744113896.3011,1.785729858
1744113896.30928,1.783582642
1744113896.3323,1.781180908
1744113896.33281,1.778843262
1744113896.33844,1.776314209
1744113896.36491,1.774165283
1744113896.36542,1.771908325
1744113896.36881,1.770028198
1744113896.37911,1.768141357
1744113896.3965,1.766553345
1744113896.39971,1.764765381
1744113896.4086,1.762685913
1744113896.42856,1.760520508
1744113896.42937,1.758296753
1744113896.43927,1.756223267
1744113896.46057,1.753662231
1744113896.46145,1.75134082
1744113896.46905,1.748755127
1744113896.49233,1.746465698
1744113896.49302,1.743860229
1744113896.49924,1.741594604
1744113896.50925,1.738969116
1744113896.51908,1.736610718
1744113896.52875,1.734031494
1744113896.53893,1.73170166
1744113896.54909,1.729168701
1744113896.55857,1.726723877
1744113896.56916,1.724119629
1744113896.5786,1.7217948
1744113896.58913,1.719270508
1744113896.59894,1.717093384
1744113896.61144,1.714651611
1744113896.61909,1.712286499
1744113896.62899,1.709958252
1744113896.63904,1.707696533
1744113896.64905,1.70537854
1744113896.65891,1.703331909
1744113896.66854,1.701244019
1744113896.67866,1.699404419
1744113896.68932,1.697696167
1744113896.69942,1.696162842
1744113896.71565,1.694292847
1744113896.72093,1.692427734
1744113896.73121,1.6901604
1744113896.73894,1.688079834
1744113896.7502,1.685816895
1744113896.759,1.683835205
1744113896.76855,1.681797852
1744113896.77884,1.680079346
1744113896.78896,1.678563965
1744113896.79906,1.676794922
1744113896.80899,1.674862915
1744113896.81812,1.672737549
1744113896.82878,1.670559204
1744113896.83911,1.668458252
1744113896.85821,1.665832764
1744113896.85906,1.663733765
1744113896.86971,1.661270264
1744113896.89022,1.659124878
1744113896.8906,1.656988037
1744113896.8985,1.654553223
1744113896.90838,1.652261475
1744113896.91874,1.649950073
1744113896.92874,1.647677856
1744113896.93911,1.645478516
1744113896.94857,1.643479858
1744113896.95835,1.641118652
1744113896.96849,1.639070557
1744113896.97883,1.63673999
1744113896.98437,1.634663818
1744113896.99896,1.632721924
1744113897.00908,1.630657715
1744113897.01904,1.628905396
1744113897.02905,1.626873047
1744113897.03869,1.624980713
1744113897.0491,1.622873901
1744113897.05859,1.620829102
1744113897.06916,1.61914856
1744113897.07895,1.617027832
1744113897.08942,1.615509033
1744113897.09885,1.613715088
1744113897.10855,1.612030396
1744113897.11884,1.610282837
1744113897.12918,1.608688965
1744113897.13921,1.607001831
1744113897.14863,1.605470947
1744113897.15921,1.603997681
1744113897.16843,1.602890991
1744113897.1785,1.601672729
1744113897.18894,1.60048645
1744113897.19838,1.599456665
1744113897.21059,1.598058594
1744113897.21893,1.596926758
1744113897.22908,1.595594604
1744113897.23897,1.594019653
1744113897.25011,1.592395508
1744113897.25857,1.590560791
1744113897.26916,1.589001221
1744113897.27853,1.587475952
1744113897.28911,1.586001465
1744113897.29841,1.584499756
1744113897.30904,1.582822388
1744113897.3192,1.581067505
1744113897.32922,1.579606567
1744113897.35155,1.578083496
1744113897.35212,1.576574829
1744113897.35892,1.575126709
1744113897.3688,1.573505859
1744113897.37913,1.571881226
1744113897.38922,1.570531616
1744113897.39985,1.56907666
1744113897.40905,1.567827515
1744113897.41884,1.566567505
1744113897.42913,1.565408325
1744113897.43874,1.564041992
1744113897.44863,1.562798828
1744113897.45897,1.561531616
1744113897.46898,1.560607788
1744113897.47892,1.559689941
1744113897.48884,1.559031006
1744113897.4988,1.558305298
1744113897.50902,1.557286377
1744113897.51838,1.55630481
1744113897.52855,1.555271973
1744113897.53841,1.554202881
1744113897.54907,1.553045654
1744113897.55902,1.551963745
1744113897.56896,1.550862671
1744113897.57884,1.549717651
1744113897.58861,1.5485448
1744113897.60829,1.547330566
1744113897.60898,1.54628064
1744113897.61908,1.545137085
1744113897.62876,1.54410791
1744113897.63898,1.543185913
1744113897.64902,1.541980225
1744113897.65849,1.540920776
1744113897.66895,1.539842041
1744113897.67874,1.538891602
1744113897.68916,1.537924561
1744113897.69916,1.537001953
1744113897.71044,1.536134033
1744113897.71913,1.535293701
1744113897.73639,1.534303345
1744113897.74235,1.533459229
1744113897.74871,1.532569458
1744113897.76789,1.531812622
1744113897.7686,1.53107605
1744113897.77867,1.530361694
1744113897.80056,1.529515137
1744113897.80167,1.528779419
1744113897.80889,1.527818726
1744113897.81877,1.52717688
1744113897.82858,1.526453247
1744113897.83849,1.525924927
1744113897.84928,1.525257446
1744113897.85894,1.524464844
1744113897.86856,1.52379248
1744113897.87865,1.523014771
1744113897.88926,1.522312012
1744113897.89858,1.521697144
1744113897.909,1.521296143
1744113897.91844,1.520792236
1744113897.92916,1.520281494
1744113897.93925,1.519723145
1744113897.96066,1.519132935
1744113897.96101,1.51834021
1744113897.96865,1.517827026
1744113897.97918,1.51720459
1744113897.98426,1.516869629
1744113897.99888,1.516452637
1744113898.00852,1.516020752
1744113898.01852,1.515694824
1744113898.02905,1.515279175
1744113898.03959,1.514839966
1744113898.04909,1.514407471
1744113898.06165,1.513899292
1744113898.06852,1.513320679
1744113898.07854,1.512964966
1744113898.08946,1.512560547
1744113898.09904,1.512233154
1744113898.10854,1.512081299
1744113898.11857,1.511813721
1744113898.12914,1.511626465
1744113898.13903,1.511243286
1744113898.14901,1.511020874
1744113898.15835,1.510641113
1744113898.17282,1.510492798
1744113898.17859,1.510265137
1744113898.1888,1.510069336
1744113898.19901,1.509813477
1744113898.20901,1.509498047
1744113898.21907,1.509064209
1744113898.22928,1.508717896
1744113898.23914,1.508438477
1744113898.24881,1.508363647
1744113898.25908,1.508223877
1744113898.26919,1.508095825
1744113898.27897,1.507897583
1744113898.28903,1.507795654
1744113898.31053,1.507774902
1744113898.31135,1.507741089
1744113898.31943,1.507770874
1744113898.34266,1.507805298
1744113898.34306,1.507745483
1744113898.34848,1.50779834
1744113898.35906,1.50769104
1744113898.36903,1.507734497
1744113898.37923,1.507692017
1744113898.38918,1.507732788
1744113898.40776,1.507765991
1744113898.40846,1.507801636
1744113898.41897,1.507734009
1744113898.439,1.507686646
1744113898.43939,1.507740601
1744113898.44845,1.507795898
1744113898.45922,1.507811401
1744113898.46942,1.507818115
1744113898.47894,1.507809814
1744113898.4889,1.507688965
1744113898.49856,1.507723999
1744113898.50911,1.50779834
1744113898.51935,1.507831543
1744113898.5286,1.507851807
1744113898.53893,1.507747314
1744113898.54859,1.507718018
1744113898.55878,1.507719116
1744113898.56875,1.507744263
1744113898.57887,1.507773315
1744113898.5885,1.507752808
1744113898.59854,1.507723145
1744113898.60869,1.507792603
1744113898.62135,1.507748535
1744113898.62884,1.507740479
1744113898.63929,1.507733887
1744113898.66517,1.507668335
1744113898.66568,1.507673706
1744113898.67031,1.507621094
1744113898.67846,1.507780396
1744113898.69569,1.507800049
1744113898.69997,1.507783569
1744113898.70881,1.50772583
1744113898.72672,1.507626831
1744113898.73245,1.50763269
1744113898.73852,1.507742798
1744113898.75896,1.507867065
1744113898.75951,1.507862061
1744113898.76862,1.507824463
1744113898.79051,1.507780396
1744113898.79095,1.507664673
1744113898.79896,1.507697876
1744113898.80919,1.507696777
1744113898.81903,1.507690552
1744113898.82866,1.507776611
1744113898.8542,1.507815552
1744113898.85497,1.507814453
1744113898.85972,1.507724976
1744113898.86835,1.507745605
1744113898.88632,1.507609863
1744113898.88883,1.507650146
1744113898.89899,1.507651611
1744113898.91858,1.507727051
1744113898.91894,1.507846191
1744113898.9305,1.507809692
1744113898.95119,1.507778198
1744113898.95168,1.507745728
1744113898.95891,1.507685059
1744113898.97059,1.507690552
1744113898.97867,1.507781738
1744113898.98942,1.507782837
1744113898.99908,1.507834473
1744113899.00885,1.507822754
1744113899.01865,1.507828857
1744113899.02867,1.507759155
1744113899.04654,1.507706543
1744113899.04837,1.507686401
1744113899.05909,1.507734131
1744113899.0785,1.507816406
1744113899.0788,1.507868286
1744113899.0886,1.507781616
1744113899.09892,1.507775146
1744113899.10894,1.507805664
1744113899.11867,1.507851318
1744113899.12851,1.507920776
1744113899.13901,1.507995239
1744113899.14917,1.508078613
1744113899.15844,1.508284058
1744113899.16845,1.5084646
1744113899.18011,1.508651123
1744113899.18979,1.508863403
1744113899.19891,1.509123169
1744113899.20411,1.509400269
1744113899.22246,1.509680054
1744113899.22895,1.509947388
1744113899.239,1.510158325
1744113899.24897,1.510401611
1744113899.25823,1.510684692
1744113899.26899,1.511100342
1744113899.27882,1.511502197
1744113899.28957,1.511773315
1744113899.29921,1.511997925
1744113899.31894,1.512261841
1744113899.31928,1.512571533
1744113899.32874,1.512795532
1744113899.33876,1.513114502
1744113899.34867,1.513509033
1744113899.35844,1.513797241
1744113899.36842,1.514230957
1744113899.37896,1.514687378
1744113899.38434,1.515257324
1744113899.39887,1.515763794
1744113899.40833,1.516384033
1744113899.41868,1.516877808
1744113899.42893,1.517434204
1744113899.43903,1.518105835
1744113899.4487,1.518665161
1744113899.45877,1.519349976
1744113899.47887,1.520061157
1744113899.47962,1.520733765
1744113899.48913,1.521334717
1744113899.51053,1.521906494
1744113899.51094,1.522604004
1744113899.51862,1.523255493
1744113899.5321,1.523982666
1744113899.53917,1.524744141
1744113899.54848,1.525474121
1744113899.55879,1.52613855
1744113899.56885,1.526784424
1744113899.5789,1.527604004
1744113899.58929,1.528342041
1744113899.59995,1.529154053
1744113899.60462,1.529777954
1744113899.61894,1.530481567
1744113899.64045,1.531076416
1744113899.64294,1.531779663
1744113899.65221,1.532658081
1744113899.66186,1.533541504
1744113899.66949,1.53424585
1744113899.67919,1.535049805
1744113899.68829,1.535719238
1744113899.69844,1.536366577
1744113899.70899,1.537067139
1744113899.71889,1.537786987
1744113899.72838,1.538545288
1744113899.74828,1.539354736
1744113899.74869,1.540049072
1744113899.7589,1.540880615
1744113899.7688,1.541630127
1744113899.77876,1.542375122
1744113899.78831,1.542938721
1744113899.79888,1.543701416
1744113899.80909,1.544420654
1744113899.81879,1.545104736
1744113899.82879,1.545639893
1744113899.83938,1.546093018
1744113899.85081,1.546592407
1744113899.85931,1.547243286
1744113899.87646,1.548045288
1744113899.89069,1.548883057
1744113899.90762,1.549605713
1744113899.90835,1.550345093
1744113899.9091,1.550994873
1744113899.91855,1.551729736
1744113899.93962,1.552456299
1744113899.9403,1.55323938
1744113899.9484,1.55410022
1744113899.96036,1.554952393
1744113899.96908,1.555916992
1744113899.97552,1.556688232
1744113900.00423,1.557518555
1744113900.00484,1.558325928
1744113900.00878,1.559173584
1744113900.01878,1.560004272
1744113900.02862,1.560891724
1744113900.03899,1.561703979
1744113900.04393,1.562423828
1744113900.05889,1.563151245
1744113900.07195,1.563758423
1744113900.07817,1.564389282
1744113900.08932,1.564934082
1744113900.09869,1.565455444
1744113900.10901,1.566029175
1744113900.11852,1.566589966
1744113900.12901,1.567366577
1744113900.1395,1.568093018
1744113900.14953,1.568916138
1744113900.15893,1.569684448
1744113900.178,1.570421875
1744113900.17867,1.571187988
1744113900.18932,1.571883179
1744113900.20982,1.57267041
1744113900.21063,1.573443481
1744113900.21871,1.574248779
1744113900.22868,1.574991455
1744113900.23915,1.575663818
1744113900.24911,1.576536011
1744113900.25879,1.577303223
1744113900.26985,1.578119385
1744113900.27897,1.578828735
1744113900.28936,1.579518066
1744113900.29873,1.580249268
1744113900.30989,1.581116577
1744113900.31919,1.581979614
1744113900.338,1.582630981
1744113900.33868,1.583431152
1744113900.34907,1.584122314
1744113900.35842,1.584760986
1744113900.36911,1.585675781
1744113900.37877,1.586537231
1744113900.3889,1.58729187
1744113900.39905,1.588050415
1744113900.40848,1.588556396
1744113900.41872,1.589140381
1744113900.42893,1.589615112
1744113900.43552,1.590241699
1744113900.44901,1.591035767
1744113900.4604,1.591714478
1744113900.46908,1.592411011
1744113900.47866,1.593080444
1744113900.48911,1.593722534
1744113900.49839,1.594437012
1744113900.50863,1.595179565
1744113900.51881,1.595910889
1744113900.52938,1.596587524
1744113900.53913,1.597329102
1744113900.54889,1.598055664
1744113900.56036,1.598929932
1744113900.56902,1.599821899
1744113900.5792,1.600488892
1744113900.5885,1.601143188
1744113900.59854,1.601766846
1744113900.609,1.602437866
1744113900.61898,1.603197876
1744113900.62483,1.603983765
1744113900.63913,1.604773682
1744113900.64893,1.605493042
1744113900.65913,1.606173218
1744113900.6691,1.606815186
1744113900.67876,1.607345947
1744113900.68878,1.608026855
1744113900.69856,1.608733276
1744113900.70909,1.609301636
1744113900.73522,1.609985229
1744113900.73571,1.610590332
1744113900.73828,1.611263184
1744113900.75054,1.611829224
1744113900.75427,1.612506958
1744113900.77021,1.613131226
1744113900.77884,1.613654785
1744113900.78881,1.614327026
1744113900.79879,1.614902466
1744113900.8041,1.615550781
1744113900.81889,1.616155762
1744113900.82894,1.616592896
1744113900.83841,1.617187988
1744113900.84879,1.61776123
1744113900.85578,1.618367798
1744113900.86905,1.61899292
1744113900.87904,1.619658813
1744113900.88875,1.620258911
1744113900.89898,1.620744629
1744113900.90907,1.62118811
1744113900.91866,1.621681641
1744113900.92904,1.62226355
1744113900.93881,1.622848877
1744113900.94867,1.623374023
1744113900.95965,1.623837036
1744113900.96846,1.624284912
1744113900.97898,1.624713379
1744113900.98879,1.625116821
1744113901.00704,1.625426025
1744113901.00833,1.625918213
1744113901.01835,1.626342773
1744113901.02857,1.626895142
1744113901.03916,1.627433472
1744113901.04901,1.628010864
1744113901.0589,1.628632813
1744113901.06893,1.629247437
1744113901.07839,1.629775146
1744113901.08888,1.630314575
1744113901.09902,1.630851318
1744113901.10927,1.63128418
1744113901.11888,1.63183374
1744113901.12893,1.632442261
1744113901.13927,1.633079956
1744113901.14916,1.633700806
1744113901.15902,1.634312012
1744113901.16878,1.634768066
1744113901.1786,1.635360474
1744113901.18871,1.635695068
1744113901.1994,1.636323975
1744113901.20916,1.636813354
1744113901.23193,1.637456055
1744113901.23273,1.638006958
1744113901.23861,1.638421265
1744113901.24894,1.638724854
1744113901.25895,1.639125977
1744113901.26856,1.639669922
1744113901.27846,1.640216553
1744113901.29615,1.640657959
1744113901.29648,1.641079346
1744113901.30906,1.641375244
1744113901.3278,1.641762085
1744113901.3284,1.642188599
1744113901.33923,1.642664307
1744113901.36011,1.643017944
1744113901.36045,1.643306641
1744113901.36828,1.643605225
1744113901.3925,1.643869995
1744113901.39308,1.644014648
1744113901.39878,1.644279419
1744113901.42501,1.644587891
1744113901.42549,1.644807983
1744113901.42884,1.645074951
1744113901.43949,1.645375
1744113901.45643,1.645759644
1744113901.45838,1.646141235
1744113901.46836,1.646616577
1744113901.48879,1.646981812
1744113901.48961,1.647294312
1744113901.49883,1.647588501
1744113901.50847,1.647902344
1744113901.51891,1.648254395
1744113901.52766,1.64855188
1744113901.53894,1.648952515
1744113901.549,1.64942395
1744113901.55837,1.649632812
1744113901.56894,1.649942261
1744113901.57847,1.65028064
1744113901.5893,1.650581909
1744113901.59897,1.650823608
1744113901.60904,1.651098267
1744113901.63056,1.651423218
1744113901.63127,1.651650757
1744113901.63879,1.652029297
1744113901.65112,1.652396118
1744113901.65364,1.65278894
1744113901.66418,1.653093262
1744113901.67905,1.653408447
1744113901.68934,1.653832275
1744113901.69375,1.653905762
1744113901.7093,1.654039185
1744113901.72709,1.654290161
1744113901.73139,1.654527832
1744113901.73841,1.654695557
1744113901.75905,1.654965332
1744113901.75954,1.655150391
1744113901.76907,1.655410278
1744113901.79,1.655633301
1744113901.79057,1.655867065
1744113901.79836,1.656122192
1744113901.80855,1.656463135
1744113901.81882,1.656553833
1744113901.82866,1.656745239
1744113901.83841,1.6568479
1744113901.84984,1.65710022
1744113901.85974,1.657329346
1744113901.86916,1.657581665
1744113901.87893,1.657886108
1744113901.88923,1.658032959
1744113901.89911,1.658179688
1744113901.90914,1.658453369
1744113901.91992,1.658679688
1744113901.92885,1.65894812
1744113901.93869,1.659120117
1744113901.9491,1.65934729
1744113901.95917,1.65963562
1744113901.98156,1.65982605
1744113901.98222,1.660143677
1744113901.98884,1.660293823
1744113902.01337,1.660557617
1744113902.01414,1.66073645
1744113902.01878,1.661058105
1744113902.029,1.661296143
1744113902.039,1.661511841
1744113902.04895,1.661713501
1744113902.05895,1.661941284
1744113902.06868,1.662165161
1744113902.08266,1.662320557
1744113902.08816,1.662487793
1744113902.09848,1.662563354
1744113902.10944,1.66275769
1744113902.11902,1.66292627
1744113902.12862,1.663102173
1744113902.13913,1.663256226
1744113902.14912,1.663442261
1744113902.15926,1.663593018
1744113902.16916,1.663628662
1744113902.17841,1.663653931
1744113902.18935,1.663720581
1744113902.19891,1.663935669
1744113902.20991,1.664053589
1744113902.2189,1.664193848
1744113902.22885,1.664275757
1744113902.23856,1.664289307
1744113902.24906,1.664359497
1744113902.25897,1.664383423
1744113902.26871,1.6645
1744113902.27915,1.66472168
1744113902.28921,1.664810059
1744113902.29904,1.664950439
1744113902.31611,1.665099609
1744113902.31835,1.665303223
1744113902.32859,1.665478271
1744113902.34864,1.665660767
1744113902.34925,1.665879639
1744113902.35866,1.666135742
1744113902.38101,1.666376587
1744113902.38145,1.666698364
1744113902.38929,1.666870728
1744113902.39385,1.667083984
1744113902.41274,1.66728064
1744113902.4183,1.66733374
1744113902.44483,1.667612305
1744113902.44536,1.667876221
1744113902.44871,1.668110229
1744113902.45911,1.668295898
1744113902.47715,1.668552979
1744113902.48006,1.668621826
1744113902.48886,1.668825928
1744113902.50872,1.669086914
1744113902.50939,1.669348877
1744113902.52005,1.669690186
1744113902.54108,1.669893188
1744113902.5416,1.670224609
1744113902.54904,1.670385498
1744113902.55868,1.67073999
1744113902.56856,1.671046631
1744113902.57531,1.671396851
1744113902.5895,1.671583618
1744113902.59883,1.671848999
1744113902.60856,1.671978271
1744113902.619,1.672230957
1744113902.62842,1.672391968
1744113902.63917,1.672623535
1744113902.64894,1.672824951
1744113902.65827,1.673106567
1744113902.66904,1.673314697
1744113902.67907,1.673450439
1744113902.70035,1.673540527
1744113902.70064,1.673674194
1744113902.70895,1.673902954
1744113902.71906,1.674172852
1744113902.72902,1.674404053
1744113902.73916,1.674519043
1744113902.75281,1.674654297
1744113902.75858,1.674791626
1744113902.76767,1.67507373
1744113902.77897,1.675316406
1744113902.78909,1.675709473
1744113902.79849,1.676068359
1744113902.80878,1.676357056
1744113902.8269,1.676482178
1744113902.83002,1.67671814
1744113902.8393,1.676972778
1744113902.85833,1.677422974
1744113902.85875,1.677781982
1744113902.86909,1.678172241
1744113902.8889,1.678355713
1744113902.88961,1.678574585
1744113902.89865,1.678788208
1744113902.90894,1.679141602
1744113902.91895,1.679537964
1744113902.9289,1.679872192
1744113902.93897,1.680213135
1744113902.94984,1.680589844
1744113902.95898,1.680895264
1744113902.96919,1.681216919
1744113902.97675,1.681633911
1744113902.98986,1.682043823
1744113902.99867,1.682463135
1744113903.01776,1.682779419
1744113903.01848,1.683153564
1744113903.02941,1.683492432
1744113903.03856,1.683904419
1744113903.04899,1.68431189
1744113903.05889,1.684709595
1744113903.06888,1.685068726
1744113903.07893,1.685459473
1744113903.08882,1.685794922
1744113903.11272,1.686188965
1744113903.11317,1.686580811
1744113903.11839,1.687015991
1744113903.14485,1.687469604
1744113903.14528,1.687824951
1744113903.14869,1.688255615
1744113903.15399,1.688706421
1744113903.17654,1.689093994
1744113903.17849,1.68955835
1744113903.18903,1.690039673
1744113903.20846,1.69049292
1744113903.20879,1.690971436
1744113903.2189,1.691492798
1744113903.22859,1.691918823
1744113903.23915,1.692301636
1744113903.24913,1.692821777
1744113903.25842,1.693331543
1744113903.26409,1.693780762
1744113903.27839,1.694332642
1744113903.28969,1.694783447
1744113903.29894,1.695264648
1744113903.31086,1.695658325
1744113903.31898,1.696138306
1744113903.33653,1.696692505
1744113903.33884,1.697286255
1744113903.34863,1.697890259
1744113903.35913,1.698406128
1744113903.36882,1.698885376
1744113903.37959,1.699338623
1744113903.38971,1.699952637
1744113903.39884,1.700519287
1744113903.40888,1.701200317
1744113903.42253,1.701644653
1744113903.4282,1.702143555
1744113903.43838,1.702798096
1744113903.44913,1.703406982
1744113903.45873,1.704040161
1744113903.46899,1.704741577
1744113903.47862,1.705357422
1744113903.48916,1.706040894
1744113903.50002,1.706609253
1744113903.50897,1.707305298
1744113903.51851,1.708000732
1744113903.52937,1.708677979
1744113903.53904,1.709422729
1744113903.54883,1.710206543
1744113903.55897,1.710811646
1744113903.56852,1.71153833
1744113903.57888,1.712293091
1744113903.58951,1.712978394
1744113903.59898,1.713715698
1744113903.60898,1.714389404
1744113903.61933,1.715204346
1744113903.62915,1.715917114
1744113903.63916,1.71663916
1744113903.6484,1.717295654
1744113903.66066,1.718105591
1744113903.66846,1.718894897
1744113903.67885,1.719603271
1744113903.68943,1.720393188
1744113903.69878,1.721042236
1744113903.70863,1.721802612
1744113903.7188,1.722483154
1744113903.72857,1.723178467
1744113903.73949,1.723898804
1744113903.74911,1.724668945
1744113903.76901,1.725455811
1744113903.76941,1.726356079
1744113903.77859,1.727156738
1744113903.79007,1.727909668
1744113903.79885,1.728539307
1744113903.80854,1.729261719
1744113903.8313,1.729942139
1744113903.8321,1.730741211
1744113903.83905,1.731627075
1744113903.84864,1.732566162
1744113903.85874,1.733303589
1744113903.86954,1.734161499
1744113903.87891,1.734872192
1744113903.88916,1.735533813
1744113903.89873,1.736309082
1744113903.90919,1.737202637
1744113903.92719,1.73799646
1744113903.92884,1.73879126
1744113903.9391,1.739670166
1744113903.95882,1.740502075
1744113903.95933,1.741472168
